"geneid","gene_index","padj","SYMBOL"
"ENSG00000168961",50000,1.94395125933674e-09,"LGALS9"
"ENSG00000213697",32794,1.94460878536733e-09,"CTBP2P6"
"ENSG00000233517",22075,1.94477402385555e-09,"AC005162.5"
"ENSG00000224172",22757,1.96097348339716e-09,"RP11-416N13.1"
"ENSG00000243592",16337,1.96672395310782e-09,"RPL17P22"
"ENSG00000172938",33784,1.96889069926152e-09,"MRGPRD"
"ENSG00000280104",17452,1.96911644956399e-09,"CTB-3M24.2"
"ENSG00000236678",41473,1.97388468187232e-09,"LINC00347"
"ENSG00000130826",26966,1.97551690440911e-09,"DKC1"
"ENSG00000286741",16019,1.99065378356581e-09,NA
"ENSG00000258224",39564,1.99249710316379e-09,"RP11-587P21.1"
"ENSG00000226791",7272,2.00588238783626e-09,"AC109826.1"
"ENSG00000147251",26283,2.00937892062195e-09,"DOCK11"
"ENSG00000202358",13693,2.0114651851557e-09,"RNU6-652P"
"ENSG00000164054",10464,2.02000834295791e-09,"SHISA5"
"ENSG00000140937",48289,2.02319619573062e-09,"CDH11"
"ENSG00000199332",19329,2.02896262573383e-09,"Y_RNA"
"ENSG00000244405",12583,2.0449988465062e-09,"ETV5"
"ENSG00000232176",29742,2.04944809267774e-09,"RP11-146N23.1"
"ENSG00000236238",23965,2.06004632525729e-09,"AC093106.4"
"ENSG00000260683",26432,2.06467190056657e-09,"CTD-2076M15.1"
"ENSG00000267365",51630,2.0916472490547e-09,"KCNJ2-AS1"
"ENSG00000126107",1473,2.09193057254927e-09,"HECTD3"
"ENSG00000233680",25980,2.11320298111838e-09,"HNRNPA1P27"
"ENSG00000252246",6049,2.11851494075727e-09,"RNA5SP92"
"ENSG00000258273",38566,2.13653836466991e-09,"RP11-370I10.4"
"ENSG00000231248",30297,2.15423388128552e-09,"RP11-160N1.9"
"ENSG00000258573",42114,2.16886420589992e-09,"RP11-14J7.6"
"ENSG00000276098",15969,2.1874856015345e-09,"CTD-2345H1.1"
"ENSG00000120436",21489,2.20162556819236e-09,"GPR31"
"ENSG00000104691",27717,2.20253589098825e-09,"UBXN8"
"ENSG00000204613",19234,2.20510881642898e-09,"TRIM10"
"ENSG00000010318",10642,2.20584888874433e-09,"PHF7"
"ENSG00000273133",13224,2.21044325255559e-09,"RP11-799M12.2"
"ENSG00000002745",23751,2.21921651060529e-09,"WNT16"
"ENSG00000226376",29640,2.21921651060529e-09,"RP11-29B9.1"
"ENSG00000259760",46406,2.2319740241433e-09,"RP11-20G13.2"
"ENSG00000177596",41470,2.24002492469816e-09,"RP11-512C24.3"
"ENSG00000265740",18196,2.24976602658052e-09,"RN7SL339P"
"ENSG00000251977",293,2.25137611999069e-09,"RNU6-991P"
"ENSG00000201790",17077,2.25685472416839e-09,"RNA5SP189"
"ENSG00000159239",6744,2.25975682713025e-09,"C2orf81"
"ENSG00000258509",42721,2.26216500288657e-09,"RP11-857B24.3"
"ENSG00000226372",24940,2.26698275280423e-09,"DCAF8L1"
"ENSG00000276544",36037,2.2736686300843e-09,"RN7SL453P"
"ENSG00000114786",10619,2.27497771463458e-09,"ABHD14A-ACY1"
"ENSG00000180539",31764,2.29914882645216e-09,"C9orf139"
"ENSG00000214047",25058,2.30703985032645e-09,"RPS11P7"
"ENSG00000020922",34380,2.3146429163156e-09,"MRE11A"
"ENSG00000242598",2125,2.33669017703523e-09,"MED28P8"
"ENSG00000100441",42449,2.36562570369739e-09,"KHNYN"
"ENSG00000224401",25206,2.37685163093757e-09,"RPL7P57"
"ENSG00000279031",46797,2.38756191217873e-09,"LA16c-360H6.1"
"ENSG00000288582",8703,2.39613696125513e-09,NA
"ENSG00000198380",6616,2.40239884976821e-09,"GFPT1"
"ENSG00000146411",20952,2.40285322188129e-09,"SLC2A12"
"ENSG00000237463",3773,2.40486074818614e-09,"RP11-280O1.2"
"ENSG00000277999",47482,2.40977850396587e-09,"RP11-426C22.8"
"ENSG00000105829",23239,2.41614740936874e-09,"BET1"
"ENSG00000110076",33523,2.41614740936874e-09,"NRXN2"
"ENSG00000168267",35592,2.41760583783474e-09,"PTF1A"
"ENSG00000175097",32751,2.44743454344155e-09,"RAG2"
"ENSG00000228327",45,2.44743454344155e-09,"RP11-206L10.2"
"ENSG00000199395",6398,2.45675894902473e-09,"RNA5SP93"
"ENSG00000279076",19835,2.47968600548663e-09,"RP3-449H6.2"
"ENSG00000263370",50132,2.49748206985873e-09,"RP11-68I3.5"
"ENSG00000233760",22003,2.52284692853571e-09,"AC004947.2"
"ENSG00000199890",2636,2.53463986410896e-09,"Y_RNA"
"ENSG00000261632",45672,2.54669695235737e-09,"RP11-390D11.1"
"ENSG00000129151",32591,2.56062993557478e-09,"BBOX1"
"ENSG00000188070",33471,2.57587318618075e-09,"C11orf95"
"ENSG00000279584",17387,2.63277109016425e-09,"AC005593.2"
"ENSG00000176896",24747,2.63621505211141e-09,"TCEANC"
"ENSG00000277840",40097,2.64506848253462e-09,"RP11-103B5.4"
"ENSG00000213089",21232,2.64554102168683e-09,"PDCL3P5"
"ENSG00000222033",8369,2.64713062682995e-09,"LINC01124"
"ENSG00000256714",38150,2.64908770340442e-09,"RP11-73M14.1"
"ENSG00000226939",8012,2.65181283069396e-09,"AC062021.1"
"ENSG00000279979",15760,2.66331894130107e-09,"CTD-2154B17.3"
"ENSG00000241476",25397,2.66984647887723e-09,"SSX2"
"ENSG00000256977",7474,2.70517352979918e-09,"LIMS3"
"ENSG00000248918",16245,2.75829371422399e-09,"CTD-2089N3.3"
"ENSG00000146910",24534,2.76643444457216e-09,"CNPY1"
"ENSG00000271992",1985,2.78143678027527e-09,"RP11-42O15.3"
"ENSG00000111725",40141,2.80097008140764e-09,"PRKAB1"
"ENSG00000201831",44504,2.80249531950658e-09,"SNORD115-1"
"ENSG00000252777",984,2.81107670110041e-09,"SCARNA24"
"ENSG00000136541",8199,2.81177690392049e-09,"ERMN"
"ENSG00000285727",42393,2.81177690392049e-09,NA
"ENSG00000274328",22200,2.84235417921168e-09,"RP11-239C9.1"
"ENSG00000287167",43176,2.84283957713001e-09,NA
"ENSG00000168484",27508,2.84870622657744e-09,"SFTPC"
"ENSG00000104755",27866,2.8564897117727e-09,"ADAM2"
"ENSG00000202536",14507,2.86319852867739e-09,"Y_RNA"
"ENSG00000283213",47311,2.86696614649776e-09,"CTC-591M7.1"
"ENSG00000260087",47812,2.88212266576627e-09,"PCMTD1P2"
"ENSG00000237617",8421,2.8830738714807e-09,"AC013410.2"
"ENSG00000252794",18131,2.89113288577888e-09,"RN7SKP60"
"ENSG00000199473",21867,2.89414626913296e-09,"SNORA63"
"ENSG00000259064",46282,2.89414626913296e-09,"RP11-386M24.5"
"ENSG00000198237",16535,2.9004417671002e-09,"RP11-98J23.2"
"ENSG00000264458",50281,2.92332454666115e-09,"RP11-220C2.1"
"ENSG00000283419",21705,2.92760402174218e-09,"MIR6874"
"ENSG00000199550",31977,2.92881425389233e-09,"Y_RNA"
"ENSG00000220600",21051,2.93031832750566e-09,"RP3-509I19.6"
"ENSG00000198400",3504,2.93176694046494e-09,"NTRK1"
"ENSG00000216901",19096,2.93254935202281e-09,"ZNF603P"
"ENSG00000254700",27329,2.962445841843e-09,"RP11-1236K1.11"
"ENSG00000223223",33270,2.99526543375143e-09,"RN7SKP192"
"ENSG00000130711",31552,3.0002248648432e-09,"PRDM12"
"ENSG00000200703",11041,3.0002248648432e-09,"RNU6-873P"
"ENSG00000181449",12471,3.01324891667925e-09,"SOX2"
"ENSG00000157021",44935,3.01551977886237e-09,"FAM92A1P1"
"ENSG00000175581",33948,3.01623127638037e-09,"MRPL48"
"ENSG00000124610",18954,3.03686242434922e-09,"HIST1H1A"
"ENSG00000207349",2885,3.05178978410526e-09,"RNVU1-17"
"ENSG00000234129",24709,3.06614254312251e-09,"RP11-120D5.1"
"ENSG00000279061",3948,3.08425881659623e-09,"RP3-332O11.2"
"ENSG00000283622",25810,3.09780479140965e-09,"MIR4328"
"ENSG00000233416",5790,3.10232026610666e-09,"AC012065.5"
"ENSG00000213860",21893,3.10885906730059e-09,"RPL21P75"
"ENSG00000267195",49120,3.12845642938715e-09,"MIR212"
"ENSG00000263741",41653,3.13525769571808e-09,"MIR548AS"
"ENSG00000244720",11286,3.15166857887483e-09,"RP11-402J7.2"
"ENSG00000254134",44260,3.16274990775335e-09,"IGHVII-74-1"
"ENSG00000286026",7794,3.16605948262648e-09,NA
"ENSG00000268869",578,3.17285638704369e-09,"ESPNP"
"ENSG00000228838",1696,3.18177026727186e-09,"RP4-784A16.2"
"ENSG00000284858",27590,3.18312116102069e-09,NA
"ENSG00000234485",6671,3.2199118688208e-09,"OR7E46P"
"ENSG00000143452",3141,3.23267482134912e-09,"HORMAD1"
"ENSG00000233131",8460,3.23404551864303e-09,"AC096649.1"
"ENSG00000274647",39561,3.23547531797923e-09,"DLEU2_6"
"ENSG00000164023",14413,3.23753049400796e-09,"SGMS2"
"ENSG00000236736",10384,3.25982104760732e-09,"UQCRC2P1"
"ENSG00000284883",38743,3.28464046958077e-09,NA
"ENSG00000129159",32458,3.28727742460079e-09,"KCNC1"
"ENSG00000284994",26577,3.29355697403427e-09,NA
"ENSG00000197301",39219,3.29839931535603e-09,"RP11-366L20.2"
"ENSG00000270694",22887,3.31837596253761e-09,"RP11-535E8.2"
"ENSG00000197353",29348,3.3443849585193e-09,"LYPD2"
"ENSG00000103245",46559,3.3476500879129e-09,"NARFL"
"ENSG00000232451",5815,3.3654685599188e-09,"AC016768.1"
"ENSG00000277151",40924,3.37212643199607e-09,"RP11-380B4.3"
"ENSG00000253355",28822,3.37552921702606e-09,"KB-1460A1.2"
"ENSG00000135315",20298,3.3875323640232e-09,"CEP162"
"ENSG00000186448",10342,3.40519250763104e-09,"ZNF197"
"ENSG00000254055",28132,3.40605692926669e-09,"RP11-17A4.4"
"ENSG00000236680",29735,3.42717200397706e-09,"RP11-296P7.4"
"ENSG00000231864",31772,3.43268940233848e-09,"RP11-229P13.23"
"ENSG00000224712",47066,3.43658289928316e-09,"NPIPA3"
"ENSG00000130227",27499,3.44916357452782e-09,"XPO7"
"ENSG00000279952",40399,3.46298783670988e-09,"RP11-483I24.1"
"ENSG00000287009",36855,3.46823042847359e-09,NA
"ENSG00000250313",16472,3.48777189155782e-09,"RP11-5P22.3"
"ENSG00000187999",6056,3.4892734152412e-09,"HNRNPA1P61"
"ENSG00000264211",34822,3.50214128138832e-09,"MIR4492"
"ENSG00000166747",48561,3.50985698037651e-09,"AP1G1"
"ENSG00000102921",47957,3.53634899523598e-09,"N4BP1"
"ENSG00000197345",33781,3.60936077792441e-09,"MRPL21"
"ENSG00000207077",17034,3.65101844045343e-09,"RNU6-1119P"
"ENSG00000223583",871,3.67290395437839e-09,"RP3-476K8.4"
"ENSG00000152464",35469,3.67649145780238e-09,"RPP38"
"ENSG00000169291",3368,3.69685147248063e-09,"SHE"
"ENSG00000262171",47117,3.69685147248063e-09,"CTA-972D3.2"
"ENSG00000244301",8802,3.70691214111628e-09,"AOX3P"
"ENSG00000205129",15428,3.73001983777531e-09,"C4orf47"
"ENSG00000213262",2783,3.76528348627366e-09,"VDAC2P3"
"ENSG00000272412",35126,3.76758482678837e-09,"RN7SL778P"
"ENSG00000279568",46731,3.77581581098344e-09,"RP11-20I23.5"
"ENSG00000142082",31844,3.77824613275957e-09,"SIRT3"
"ENSG00000278922",47584,3.78329832949722e-09,"AC002310.14"
"ENSG00000188610",2862,3.80122696398515e-09,"FAM72B"
"ENSG00000232662",41945,3.80853630986295e-09,"LDHBP1"
"ENSG00000223402",23321,3.80870339954189e-09,"AC074121.4"
"ENSG00000232373",41690,3.84413330359044e-09,"MTCYBP3"
"ENSG00000255618",40122,3.86871112434957e-09,"RP11-357K6.1"
"ENSG00000256664",39284,3.90980295029287e-09,"RP11-611O2.3"
"ENSG00000260439",46572,3.9303596853694e-09,"LMF1-AS1"
"ENSG00000154914",49493,3.95207429022901e-09,"USP43"
"ENSG00000276081",2057,3.95903944896382e-09,"MIR7156"
"ENSG00000181761",33081,3.98030833848271e-09,"OR8H3"
"ENSG00000245080",28706,3.98589569535451e-09,"MIR3150B"
"ENSG00000199348",8335,4.0053077414921e-09,"RNU6-766P"
"ENSG00000225044",9697,4.04597671579178e-09,"RP11-204C23.1"
"ENSG00000163606",11315,4.05061495926351e-09,"CD200R1"
"ENSG00000249710",14326,4.05061495926351e-09,"RP11-588P8.1"
"ENSG00000154188",28932,4.12545797253837e-09,"ANGPT1"
"ENSG00000286641",15471,4.12598745623123e-09,NA
"ENSG00000170293",10100,4.13089378814862e-09,"CMTM8"
"ENSG00000260514",47505,4.13115090898021e-09,"RP11-368N21.1"
"ENSG00000224511",40871,4.13672263467416e-09,"LINC00365"
"ENSG00000271583",8082,4.1400766908213e-09,"RP11-638D14.1"
"ENSG00000278221",47133,4.15273302288645e-09,"MIR6511A2"
"ENSG00000205333",28583,4.1801255504319e-09,"GOLGA2P1"
"ENSG00000260174",44646,4.18065049822625e-09,"CTD-2022H16.3"
"ENSG00000278083",9279,4.1892013624895e-09,"RP11-525G12.1"
"ENSG00000237470",35464,4.21515982317033e-09,"DCLRE1CP1"
"ENSG00000215769",51500,4.21898832940115e-09,"RP13-104F24.2"
"ENSG00000231519",22097,4.21898832940115e-09,"AC007285.7"
"ENSG00000213448",14763,4.25783890539474e-09,"RPS23P2"
"ENSG00000196313",22893,4.26323109231401e-09,"POM121"
"ENSG00000201444",31255,4.26349660067909e-09,"RNU6-1082P"
"ENSG00000205334",5953,4.27685797724107e-09,"LINC01460"
"ENSG00000054277",5265,4.28511958297067e-09,"OPN3"
"ENSG00000263729",49918,4.28518197513157e-09,"RP11-746M1.8"
"ENSG00000222784",1017,4.29500103826321e-09,"RN7SKP91"
"ENSG00000250562",11126,4.31925567374516e-09,"RPL38P4"
"ENSG00000181192",35398,4.32311886687004e-09,"DHTKD1"
"ENSG00000266703",34306,4.34430569247562e-09,"MIR4490"
"ENSG00000270924",47794,4.3774576272103e-09,"RP11-812E19.13"
"ENSG00000245651",39087,4.38341642698704e-09,"RP11-620J15.2"
"ENSG00000248256",13589,4.38341642698704e-09,"OCIAD1-AS1"
"ENSG00000203852",3099,4.39915078608429e-09,"HIST2H3A"
"ENSG00000226485",22569,4.40772300586922e-09,"RBM22P3"
"ENSG00000224771",9821,4.41284648269927e-09,"ATP2B2-IT2"
"ENSG00000253138",28261,4.41467365570391e-09,"LINC00967"
"ENSG00000215644",52012,4.42539622993645e-09,"GCGR"
"ENSG00000238287",1310,4.44836285100634e-09,"RP11-656D10.3"
"ENSG00000259073",43556,4.47935374541113e-09,"FOXN3-AS2"
"ENSG00000288050",9946,4.48303852825129e-09,NA
"ENSG00000234492",14424,4.50001564281666e-09,"RPL34-AS1"
"ENSG00000145494",15591,4.50964191600215e-09,"NDUFS6"
"ENSG00000237911",49870,4.51927858177687e-09,"SRP68P3"
"ENSG00000271654",27453,4.52507601831655e-09,"RP11-685B14.3"
"ENSG00000041880",10612,4.54072973447084e-09,"PARP3"
"ENSG00000253797",41272,4.54072973447084e-09,"UTP14C"
"ENSG00000218823",21676,4.55511097208324e-09,"PAPOLB"
"ENSG00000233247",24755,4.55511097208324e-09,"GS1-257G1.1"
"ENSG00000260237",48743,4.55511097208324e-09,"RP11-148M9.1"
"ENSG00000225920",4760,4.57251846433702e-09,"RIMKLBP2"
"ENSG00000250909",18307,4.60878050837234e-09,"RP11-843P14.2"
"ENSG00000223663",107,4.60978259342109e-09,"NDUFB4P8"
"ENSG00000231327",6637,4.61620094963689e-09,"AC016700.5"
"ENSG00000235488",18792,4.62127423940075e-09,"JARID2-AS1"
"ENSG00000228060",1269,4.6230445232117e-09,"RP11-69E11.8"
"ENSG00000138615",45524,4.62475489965015e-09,"CILP"
"ENSG00000207394",18889,4.64725765613231e-09,"RNU6-1060P"
"ENSG00000259650",45714,4.65588128484144e-09,"RP11-272D12.1"
"ENSG00000288028",43666,4.66615168629837e-09,NA
"ENSG00000162769",4703,4.67126049798343e-09,"FLVCR1"
"ENSG00000185681",31297,4.67791228861795e-09,"MORN5"
"ENSG00000243988",48165,4.67791228861795e-09,"RPS24P17"
"ENSG00000283172",29087,4.69802530751711e-09,"hsa-mir-548d-1"
"ENSG00000279022",20260,4.7000042430542e-09,"RP11-250B2.4"
"ENSG00000283313",13920,4.72928788079448e-09,"U6"
"ENSG00000183979",52024,4.74017094406341e-09,"NPB"
"ENSG00000253022",254,4.74017094406341e-09,"RNU6-731P"
"ENSG00000257872",39399,4.75705817235172e-09,"RP11-453D16.2"
"ENSG00000261863",49230,4.80213314246959e-09,"RP11-141J13.5"
"ENSG00000256452",34692,4.87459414006648e-09,"RP11-667M19.10"
"ENSG00000166881",39031,4.9205601113719e-09,"NEMP1"
"ENSG00000225058",12640,4.93131338813668e-09,"RP11-132N15.1"
"ENSG00000188266",45895,4.93819171795342e-09,"HYKK"
"ENSG00000249851",17569,4.96516117882013e-09,"RPS27AP18"
"ENSG00000068784",6237,4.96727964367303e-09,"SRBD1"
"ENSG00000248930",16596,4.97521805956578e-09,"CTC-250P20.1"
"ENSG00000114956",6722,4.98156191103126e-09,"DGUOK"
"ENSG00000240562",11594,4.9836307770515e-09,"RP11-59J16.2"
"ENSG00000283509",11673,4.9836307770515e-09,"U6"
"ENSG00000103316",47259,4.99984071682697e-09,"CRYM"
"ENSG00000147003",24771,5.00050840255413e-09,"TMEM27"
"ENSG00000243845",31385,5.02834385916777e-09,"RN7SL30P"
"ENSG00000201695",32479,5.02922159883601e-09,"RNA5SP334"
"ENSG00000279454",34347,5.08693116808263e-09,"RP11-178H8.1"
"ENSG00000234361",21333,5.10193655609547e-09,"RP11-52J3.3"
"ENSG00000274943",38440,5.11337174886501e-09,"RP11-351C21.2"
"ENSG00000206947",22275,5.16637072492388e-09,"SNORA20"
"ENSG00000217702",6729,5.18917169512599e-09,"RP11-287D1.4"
"ENSG00000259049",42870,5.20067372515403e-09,"RP11-589M4.1"
"ENSG00000275767",2905,5.22345364841175e-09,"CH17-248H7.3"
"ENSG00000250205",15050,5.24110618813135e-09,"YWHAEP4"
"ENSG00000169026",12897,5.25683894293399e-09,"MFSD7"
"ENSG00000280374",8516,5.29522794850609e-09,"RP11-337N6.3"
"ENSG00000228627",22491,5.32818105480553e-09,"GS1-278J22.2"
"ENSG00000286210",5128,5.32818105480553e-09,NA
"ENSG00000271737",17458,5.35008570947173e-09,"CTB-113I20.2"
"ENSG00000236230",4816,5.35726201510707e-09,"RP11-400N13.1"
"ENSG00000259340",46356,5.35852075330933e-09,"CTD-2027G2.1"
"ENSG00000234177",7375,5.46858717267951e-09,"LINC01114"
"ENSG00000255450",32620,5.50169692316839e-09,"CTD-2063L20.1"
"ENSG00000207289",44341,5.526360541952e-09,"RNU6-1235P"
"ENSG00000200411",34425,5.52669024141108e-09,"RNA5SP346"
"ENSG00000206931",3142,5.52964862476131e-09,"RNU6-1042P"
"ENSG00000197965",3832,5.56808828435161e-09,"MPZL1"
"ENSG00000257392",39877,5.64754905682461e-09,"RP11-554D14.5"
"ENSG00000007168",49150,5.64766804588562e-09,"PAFAH1B1"
"ENSG00000258072",39879,5.66712584900661e-09,"RP11-554D14.2"
"ENSG00000167207",48014,5.68961383714079e-09,"NOD2"
"ENSG00000212382",47408,5.68961383714079e-09,"RNU6-159P"
"ENSG00000223361",15829,5.74829977011757e-09,"FTH1P10"
"ENSG00000126752",25225,5.75842261041015e-09,"SSX1"
"ENSG00000252712",45557,5.78494414284676e-09,"SCARNA14"
"ENSG00000211884",42313,5.80256852158498e-09,"TRAJ5"
"ENSG00000146802",23651,5.80528197812767e-09,"TMEM168"
"ENSG00000252686",42505,5.80616931365097e-09,"RNU6-1234P"
"ENSG00000270379",50385,5.82100149595137e-09,"HEATR9"
"ENSG00000267940",32197,5.83208677426027e-09,"RP11-290F24.6"
"ENSG00000231600",26876,5.87830957073695e-09,"AC151960.1"
"ENSG00000284613",27367,5.89619086807088e-09,NA
"ENSG00000249834",17863,5.93991554617363e-09,"PGBD4P3"
"ENSG00000161929",49280,5.9468333996389e-09,"SCIMP"
"ENSG00000255486",34259,5.95047189276229e-09,"RP11-313I2.13"
"ENSG00000287357",40710,5.97167267046945e-09,NA
"ENSG00000242140",12463,5.99239834313529e-09,"RP11-262M14.2"
"ENSG00000176749",50272,6.03785517351163e-09,"CDK5R1"
"ENSG00000125962",26039,6.05078055068829e-09,"ARMCX5"
"ENSG00000229068",19251,6.05078055068829e-09,"TMPOP1"
"ENSG00000106246",23339,6.0916577556618e-09,"PTCD1"
"ENSG00000174010",24884,6.11970553979582e-09,"KLHL15"
"ENSG00000204463",19357,6.12133203035572e-09,"BAG6"
"ENSG00000227645",25809,6.12735498620594e-09,"RPL7P54"
"ENSG00000287220",4596,6.12735498620594e-09,NA
"ENSG00000128524",23880,6.13083318392137e-09,"ATP6V1F"
"ENSG00000230172",9901,6.13496128988535e-09,"AC090957.2"
"ENSG00000251935",8683,6.14721806642713e-09,"RN7SKP179"
"ENSG00000255062",35067,6.14721806642713e-09,"RP11-712L6.5"
"ENSG00000260461",37070,6.16436604047374e-09,"RP11-541N10.3"
"ENSG00000221275",13142,6.29161600069211e-09,"MIR548I2"
"ENSG00000250667",15836,6.31775342742996e-09,"RP11-321E2.12"
"ENSG00000048740",35381,6.33851722757009e-09,"CELF2"
"ENSG00000152705",17501,6.33851722757009e-09,"CATSPER3"
"ENSG00000164087",10624,6.39029851088531e-09,"POC1A"
"ENSG00000095627",37190,6.39879971062167e-09,"TDRD1"
"ENSG00000170498",4475,6.39964513000142e-09,"KISS1"
"ENSG00000258894",42709,6.43433001057265e-09,"RP11-557C9.1"
"ENSG00000130939",349,6.44503105686617e-09,"UBE4B"
"ENSG00000204370",34646,6.44617404146579e-09,"SDHD"
"ENSG00000228763",7451,6.52113040310025e-09,"LIMS1-AS1"
"ENSG00000285779",3333,6.53870298116729e-09,NA
"ENSG00000144649",10310,6.54474714899671e-09,"FAM198A"
"ENSG00000234602",16312,6.64055516098879e-09,"MCIDAS"
"ENSG00000207229",16302,6.68529120847917e-09,"Y_RNA"
"ENSG00000008130",140,6.7246871386848e-09,"NADK"
"ENSG00000116852",4360,6.74652810833264e-09,"KIF21B"
"ENSG00000239571",7070,6.74652810833264e-09,"IGKV2D-30"
"ENSG00000248840",12979,6.74652810833264e-09,"RP11-357G3.2"
"ENSG00000253332",27867,6.78770990245655e-09,"KB-1582A10.1"
"ENSG00000279771",34727,6.78884209219939e-09,"AP000997.3"
"ENSG00000203446",22302,6.7926509780784e-09,"AC004988.1"
"ENSG00000213232",41385,6.83574469760617e-09,"PPP1R2P10"
"ENSG00000225871",3052,6.85510852974683e-09,"RP11-495P10.10"
"ENSG00000199107",43904,6.8709572982652e-09,"MIR409"
"ENSG00000223574",25870,6.88352941936944e-09,"TPMTP4"
"ENSG00000252011",5364,6.94818078058068e-09,"SNORA25"
"ENSG00000283450",27903,6.96978258573261e-09,"MIR486-2"
"ENSG00000207338",23780,6.98885836852661e-09,"RNU6-296P"
"ENSG00000222880",39449,7.01466722236651e-09,"RN7SKP261"
"ENSG00000151322",42563,7.0227927838999e-09,"NPAS3"
"ENSG00000255424",32513,7.03995009012397e-09,"RP11-589F4.2"
"ENSG00000159176",4377,7.04920650651625e-09,"CSRP1"
"ENSG00000284200",29429,7.06334938580837e-09,NA
"ENSG00000276945",16407,7.09076474407303e-09,"CTC-436P18.5"
"ENSG00000249787",17037,7.10561677814489e-09,"RP11-346J10.1"
"ENSG00000238934",3675,7.16412185572722e-09,"ACA64"
"ENSG00000261150",29417,7.21091701685116e-09,"EPPK1"
"ENSG00000140471",46431,7.21285270049107e-09,"LINS1"
"ENSG00000257279",40096,7.23064296244689e-09,"RP11-231I16.1"
"ENSG00000154007",2047,7.2313317940271e-09,"ASB17"
"ENSG00000223484",27009,7.2313317940271e-09,"TRPC6P"
"ENSG00000125484",31593,7.24068470008803e-09,"GTF3C4"
"ENSG00000222445",20827,7.31916895569191e-09,"RN7SKP56"
"ENSG00000243663",37568,7.35470693068727e-09,"RPS4XP14"
"ENSG00000229885",25405,7.35910864851403e-09,"RP13-77O11.12"
"ENSG00000200794",39921,7.42431308687301e-09,"RN7SKP250"
"ENSG00000252751",11508,7.43512967395448e-09,"RNU6-143P"
"ENSG00000258593",44040,7.44598668383384e-09,"CTD-3051D23.4"
"ENSG00000202125",11895,7.46053357339274e-09,"RNU1-100P"
"ENSG00000054116",1175,7.65637560433628e-09,"TRAPPC3"
"ENSG00000239828",11230,7.65637560433628e-09,"RP11-446H18.5"
"ENSG00000227465",35621,7.65797515102346e-09,"GPN3P1"
"ENSG00000237860",26268,7.65892009408613e-09,"RP11-232D9.4"
"ENSG00000143107",2523,7.71071437096159e-09,"FNDC7"
"ENSG00000232113",3964,7.71467351199154e-09,"RP11-360D2.1"
"ENSG00000145439",15217,7.79016849657335e-09,"CBR4"
"ENSG00000251788",39175,7.79016849657335e-09,"RNU5A-7P"
"ENSG00000204634",7313,7.80295490735866e-09,"TBC1D8"
"ENSG00000119878",6257,7.80345698023407e-09,"CRIPT"
"ENSG00000240199",48671,7.8058663537502e-09,"RN7SL520P"
"ENSG00000207356",1289,7.80670978933712e-09,"Y_RNA"
"ENSG00000261360",15785,7.82746716983893e-09,"CTD-2165H16.4"
"ENSG00000274554",40095,7.83312462345442e-09,"RP11-240G22.5"
"ENSG00000224273",23014,7.90222848806266e-09,"AC005077.7"
"ENSG00000068796",16422,7.95820192631665e-09,"KIF2A"
"ENSG00000243964",32315,7.95844163123497e-09,"RPL23AP65"
"ENSG00000242028",45044,7.96560975524774e-09,"HYPK"
"ENSG00000240452",11442,7.9796433866288e-09,"MTCO1P29"
"ENSG00000165669",37249,7.99448838660018e-09,"FAM204A"
"ENSG00000188599",47092,8.00792215109742e-09,"NPIPP1"
